#ID	RA		DEC		W_SPEC_Z	PHOTO_Z		PHOTO_Z_ERR	RICHNESS  RICHNESS_ERR
131	245.1296997	29.8910294	0.096030	0.093363	0.004992	77.30	  3.11
132	218.8686523	55.1311798	0.139875	0.139842	0.003534	86.13	  3.23
133	221.1324768	31.2266712	0.229742	0.238450	0.006693	114.80	  4.61
134	4.9110694	3.5992570	0.268627	0.277304	0.009617	108.60	  4.79
135	137.7733307	61.1298256	0.283752	0.289577	0.010510	111.50	  4.72
136	341.3656006	28.1502171	0.344141	0.360826	0.013814	131.81	  5.98
137	228.8087921	4.3862176	0.096158	0.102175	0.004517	75.73	  2.90
138	239.9745941	22.1396446	0.394695	0.402531	0.012501	152.05	  7.61
139	136.6871796	10.3173275	0.136932	0.140463	0.003644	72.50	  2.79
140	356.1571960	3.0843213	0.349772	0.355361	0.013762	139.18	  6.50
141	119.0555267	30.2323322	0.441086	0.391391	0.013486	147.03	  7.42
142	244.0423737	6.9179015	0.340662	0.332736	0.012950	120.56	  6.27
143	349.8008118	-2.4512181	0.109316	0.110384	0.004245	70.10	  3.45
147	355.3209229	-9.0199375	0.251183	0.259350	0.008316	104.47	  4.51
150	186.7129669	21.8312016	0.437756	0.438048	0.010739	178.50	  11.20
151	234.1717834	-2.0236754	0.143404	0.138448	0.003671	81.95	  3.25
155	323.8282471	1.4241695	0.230542	0.234492	0.006795	108.51	  5.12
158	10.3271046	25.4358501	0.116478	0.137378	0.003642	80.44	  3.90
159	229.2243805	-1.0850948	0.118572	0.118781	0.004265	53.53	  2.91
160	187.2605743	47.6223793	0.261899	0.252673	0.007656	111.62	  4.46
161	143.8135834	0.7961193	0.357368	0.356830	0.014278	118.64	  5.30
164	344.1397400	5.4311209	-1.000000	0.161590	0.004429	22.67	  2.98
165	217.6099854	24.6198044	0.136249	0.137366	0.003659	78.32	  3.13
167	140.6212463	54.9964600	0.183636	0.182792	0.004249	84.82	  3.62
170	145.7394104	46.9804993	0.410288	0.359426	0.013877	131.15	  5.73
171	334.1654358	26.1950283	0.360940	0.368514	0.013937	127.84	  5.93
172	210.9952698	15.7359877	0.180197	0.180722	0.004141	81.73	  3.36
173	0.9324949	10.0232697	0.374372	0.371462	0.014356	131.43	  6.06
176	204.2057800	10.4400187	0.155185	0.156946	0.003717	82.69	  3.73
178	140.3379669	3.2870090	0.351166	0.349938	0.013864	120.27	  5.27
179	347.8433838	5.2827148	0.414368	0.391993	0.013287	153.82	  8.05
180	215.4170074	37.2912979	0.158330	0.163108	0.003761	82.52	  3.77
181	6.6486158	17.1619701	0.397712	0.404025	0.012757	137.12	  7.53
182	337.1115112	20.6478939	0.407854	0.389043	0.013779	121.13	  6.69
184	9.5754976	9.4631824	0.269396	0.283629	0.010180	103.59	  5.11
185	12.4576302	24.4505482	-1.000000	0.090228	0.005111	70.51	  3.23
188	185.6720886	2.0997009	0.228751	0.229111	0.006365	95.18	  4.03
189	175.6032410	58.5348778	0.322619	0.335036	0.013262	105.89	  4.90
190	353.7536926	5.5991740	0.194203	0.196763	0.004797	86.96	  4.01
192	334.6999207	-2.9735696	0.091418	0.098226	0.004856	66.44	  2.52
193	152.8042297	-2.0432048	-1.000000	0.201949	0.005027	89.12	  4.44
194	2.3360868	6.8230882	0.237784	0.243983	0.007286	105.54	  4.28
195	20.6815910	13.0164976	0.250969	0.251429	0.007832	91.14	  3.77
196	139.9939880	30.5302620	-1.000000	0.295014	0.012484	26.03	  3.49
197	189.8218689	18.7671909	0.321750	0.321645	0.012718	108.53	  4.80
198	233.2647705	-0.7712502	0.151775	0.151521	0.003734	79.53	  3.04
199	248.4563293	24.5480499	0.193378	0.189395	0.004452	88.65	  3.56
200	184.3798218	36.6864586	0.365184	0.377636	0.013481	125.84	  6.00
203	2.9386063	32.4156570	0.102163	0.103751	0.004475	79.64	  4.19
206	201.8455048	3.6291957	0.224666	0.220444	0.005848	96.20	  4.97
207	134.4751129	3.1764364	0.200632	0.200913	0.004892	90.91	  4.00
208	142.7069550	28.8522263	0.296363	0.299056	0.011112	105.81	  4.54
209	9.2785053	9.1567039	0.250090	0.268822	0.009141	101.71	  4.75
210	223.0544891	37.8810921	0.283115	0.286911	0.010138	101.92	  4.48
211	34.9728622	2.7852931	0.253884	0.277026	0.009511	110.83	  5.44
212	125.8303299	15.9627247	0.152553	0.156430	0.003660	82.08	  3.87
213	177.7046967	62.3301086	0.345220	0.341107	0.013633	113.10	  4.92
214	174.5176086	27.9772987	0.447408	0.430135	0.011507	116.57	  8.71
215	168.8118591	53.3318253	0.466424	0.471284	0.010392	184.82	  14.15
216	131.5727386	5.1343784	0.237462	0.240429	0.007031	94.98	  4.09
219	184.4866333	20.6713676	0.201177	0.214440	0.005478	89.72	  4.55
220	178.1474304	37.2619743	0.164589	0.168105	0.003814	84.85	  3.70
223	15.1366472	4.8167930	0.341508	0.358708	0.014105	115.26	  6.40
224	126.8684540	22.5460281	0.335324	0.336509	0.013269	119.21	  5.30
225	188.6003571	9.7876387	0.231884	0.229603	0.006410	92.97	  4.22
226	42.0347595	-2.2769933	0.233732	0.235018	0.006730	97.19	  5.20
227	5.6028967	23.2924919	0.137579	0.133425	0.003709	81.13	  3.52
229	191.9643402	-2.8305593	0.181694	0.182351	0.004239	73.40	  3.36
231	8.3398666	10.4571409	0.436719	0.414305	0.012502	142.47	  8.49
232	211.9437256	14.0033054	0.135189	0.134260	0.003798	67.13	  3.06
234	255.6380920	33.5166473	0.086367	0.087224	0.005427	72.43	  3.51
235	12.9108658	27.3333035	0.357978	0.381516	0.013306	140.20	  6.92
236	344.2756348	5.5637527	0.171017	0.175457	0.004146	69.83	  3.25
237	152.1487885	17.2455044	0.124288	0.122598	0.003945	61.25	  3.05
238	174.5459900	27.9262867	0.449883	0.457912	0.010901	41.21	  10.72
239	28.1748466	1.0070893	0.229701	0.227595	0.006266	93.85	  4.09
240	261.1949463	32.0430222	0.204852	0.215234	0.005690	85.94	  4.69
241	196.0036621	67.5066452	0.221209	0.221204	0.005858	90.05	  4.22
242	344.9437866	31.0399647	0.194080	0.194890	0.004741	75.49	  3.49
247	10.4793463	21.3770580	0.102220	0.104265	0.004512	60.63	  2.74
248	157.9347076	35.0413971	0.119255	0.125398	0.003872	68.33	  2.88
249	222.7446289	31.2949944	0.165699	0.164506	0.003795	75.29	  3.50
250	337.1777954	8.6567822	0.403951	0.417336	0.011822	181.13	  10.97
251	177.3986969	22.3984985	0.551086	0.535517	0.014635	231.04	  25.29
252	0.4936709	12.0661173	0.202870	0.211278	0.005491	83.48	  3.66
254	186.8122406	8.9708662	0.088058	0.089199	0.005257	66.56	  3.61
258	341.8012085	-2.0938306	0.342077	0.345541	0.013670	119.21	  5.48
259	333.4388733	6.5362568	0.407408	0.391640	0.013118	125.40	  6.43
260	120.2367401	36.0565376	0.287260	0.296506	0.011019	107.93	  5.68
263	126.5240097	40.2919769	0.402848	0.395175	0.012727	137.73	  7.10
264	328.5546265	-3.9981115	-1.000000	0.150133	0.003771	78.16	  3.47
265	350.1701050	11.9344292	0.299328	0.308934	0.011829	112.60	  5.26
267	198.2417450	46.2584076	0.179776	0.180777	0.004142	80.63	  3.42
269	223.6961670	54.3758736	0.101473	0.100651	0.004838	61.88	  2.17
270	187.2262878	19.4317989	0.160516	0.164585	0.003825	77.45	  3.57
271	201.2965698	57.6004410	0.115223	0.115563	0.003996	68.87	  3.00
272	332.7471619	-6.8899813	-1.000000	0.371248	0.014389	128.48	  6.10
275	128.9155273	36.8737602	0.292142	0.305910	0.011597	98.78	  4.78
277	44.1285400	0.1009036	0.371059	0.372058	0.014218	94.46	  4.73
278	177.0288544	-2.5723186	0.316925	0.339976	0.013781	101.79	  4.61
281	155.2866669	14.7676640	0.242464	0.248410	0.007604	83.05	  3.77
282	205.9480133	9.7812204	0.211696	0.217480	0.005825	73.55	  3.20
284	142.1526947	37.7897873	0.243681	0.246912	0.007456	84.93	  3.91
286	189.2441864	63.1872444	0.300714	0.312125	0.011952	102.56	  4.85
287	111.6948013	42.5306854	0.182353	0.189969	0.004669	65.69	  3.64
289	320.2817078	5.3288865	0.145405	0.146835	0.003709	74.33	  3.72
290	2.7141366	29.1611538	0.332592	0.348495	0.013925	105.10	  5.99
292	145.1024323	2.4776433	0.152955	0.156383	0.004041	62.73	  2.76
293	155.6184235	50.1056175	0.154734	0.158881	0.003732	79.18	  3.81
294	185.4457397	7.8065310	0.137098	0.133183	0.003847	67.00	  3.24
295	132.9119568	33.5183754	0.370715	0.354275	0.013955	109.96	  5.91
297	214.1618958	30.7357616	0.185470	0.182451	0.004262	76.31	  3.45
298	168.2088318	13.4751024	0.169097	0.174201	0.003975	78.34	  3.52
299	196.4615326	30.9048290	0.184784	0.187018	0.004386	74.27	  3.25
300	334.3159790	9.0527935	0.288230	0.285003	0.010325	98.49	  4.61
301	21.8067799	0.3683825	0.346483	0.377219	0.014110	107.64	  6.00
304	21.4263668	-6.5784240	0.449134	0.435859	0.011316	159.34	  10.55
305	140.5021057	51.9225006	0.204267	0.210031	0.005253	91.85	  4.16
306	121.9471741	39.7765579	0.369445	0.365342	0.013644	125.72	  6.14
307	202.6227570	49.1466331	0.331434	0.335347	0.013200	117.89	  6.08
308	173.2174377	39.8433342	0.293711	0.298659	0.011325	94.97	  4.68
309	201.5022888	12.3787661	0.201543	0.206026	0.005265	79.19	  5.24
312	121.4302521	45.6830368	0.135416	0.148936	0.003840	62.92	  2.75
313	219.5911102	3.6703465	0.224834	0.220013	0.005908	80.49	  4.05
314	355.8986206	0.3309302	0.269478	0.264971	0.008950	78.58	  4.48
315	206.2585907	-2.8105683	0.520367	0.524287	0.013886	197.57	  22.09
316	123.9409943	10.0696421	0.277236	0.284840	0.010108	95.44	  5.05
317	19.3238430	15.7547064	0.348298	0.361879	0.014687	93.18	  5.63
319	341.8157043	-3.0297222	0.182558	0.187982	0.004472	80.02	  3.66
320	332.9413147	-3.8290286	-1.000000	0.426461	0.011818	159.42	  10.30
321	170.8267212	19.5781517	0.104083	0.097572	0.004796	65.95	  2.72
322	124.2471542	49.0280876	0.358953	0.349802	0.014221	105.42	  4.85
325	132.5997162	0.2601201	0.196076	0.198286	0.004943	68.41	  3.21
326	172.6042328	5.7365222	0.346894	0.348539	0.014138	104.74	  4.96
329	142.0188751	20.5291977	0.192025	0.208250	0.005139	93.04	  4.52
331	345.5588379	6.8252373	0.303430	0.331231	0.013305	94.13	  4.35
332	140.9427948	8.6830101	0.130903	0.135287	0.003903	64.90	  3.09
333	122.5758743	18.2550278	0.421706	0.419274	0.011913	122.24	  7.40
334	249.5036163	37.8833008	0.164050	0.167767	0.004025	60.17	  2.79
335	253.0607910	44.8233070	0.175322	0.181093	0.004325	84.55	  7.17
336	168.7367401	59.4470291	0.359175	0.365798	0.014271	93.17	  4.36
338	22.1963310	-7.7001786	0.384355	0.375799	0.014180	113.88	  5.76
340	127.4977417	56.3290367	0.271086	0.289011	0.010627	98.84	  4.73
341	234.0773010	37.6438103	0.156669	0.159698	0.003791	70.70	  3.44
342	151.0289154	20.8195572	0.310521	0.315077	0.012246	93.27	  4.49
345	130.6295013	47.8218384	0.381716	0.373181	0.014092	104.97	  5.50
346	3.9832137	33.6953964	0.298730	0.305400	0.011880	84.43	  4.66
347	149.9451752	22.4026928	0.244703	0.253621	0.008092	82.76	  3.90
348	158.2100830	13.8784809	0.315210	0.327523	0.013065	91.73	  4.65
349	37.7287407	2.7887740	0.245678	0.232382	0.006521	91.73	  4.33
351	134.9172821	61.3272209	0.253613	0.261697	0.008782	78.03	  3.78
352	358.9115906	1.7652663	0.226618	0.246558	0.007476	83.39	  4.33
354	185.5618896	40.4664612	0.313201	0.323430	0.012818	101.91	  5.03
355	111.8720016	42.4655876	-1.000000	0.186845	0.004869	23.50	  3.73
356	217.3379974	23.1083298	0.134839	0.138532	0.004019	58.54	  2.99
357	173.3113556	66.3795319	0.115299	0.121018	0.004032	57.81	  3.00
358	209.9606934	62.5181923	0.327112	0.340999	0.013742	96.43	  4.56
359	229.4111633	15.3565550	0.341751	0.348852	0.013962	86.50	  4.29
360	168.5348206	4.3440809	0.228010	0.233466	0.006717	80.81	  4.29
361	328.6135559	0.6427940	0.221200	0.224232	0.006138	84.88	  4.52
362	208.5123749	14.9112492	0.126767	0.126244	0.003897	61.65	  2.80
363	151.7320862	31.9930191	0.391031	0.374818	0.013742	114.89	  5.88
364	15.2564459	-9.9547424	0.150445	0.146986	0.003842	63.45	  2.82
366	134.0528870	37.9376793	0.411142	0.410366	0.012288	113.96	  6.54
367	230.4100494	32.1201286	0.113439	0.110972	0.004238	57.91	  2.79
368	126.5110626	4.3276315	0.473206	0.475127	0.010591	179.25	  15.68
373	154.0952454	33.6381645	0.127166	0.129035	0.003956	65.40	  3.00
374	210.3240051	25.0306053	0.406110	0.410057	0.012109	122.15	  7.07
376	179.3132324	33.6107063	0.220246	0.219490	0.005797	86.01	  4.20
377	12.7717981	26.2879734	0.245441	0.246283	0.007681	82.03	  4.11
379	173.8940887	21.0481014	0.164782	0.165539	0.003932	65.92	  3.09
380	228.2247620	14.3039513	0.179977	0.179204	0.004251	67.17	  2.90
381	353.3586731	9.4239531	0.159864	0.167152	0.004009	62.35	  2.99
382	229.3411255	-0.7156469	0.115480	0.110840	0.004269	58.13	  2.95
383	172.0640259	25.8229351	0.338882	0.352277	0.013985	106.36	  5.25
384	173.2132111	14.4611750	0.081158	0.085969	0.005497	57.64	  2.44
385	219.4178925	30.2000790	0.339444	0.337758	0.013424	97.61	  4.79
386	223.2848053	21.8942394	0.117605	0.117132	0.003990	68.76	  3.16
388	115.8462601	17.5616379	0.100116	0.101110	0.004769	54.42	  2.46
389	182.7773743	28.7953224	0.397314	0.382268	0.013635	105.40	  5.75
390	218.3409882	29.4503746	0.220791	0.224577	0.006214	80.76	  4.09
391	166.2314453	47.4210129	0.218769	0.215249	0.005670	73.14	  3.42
392	176.9129791	25.4860744	0.102206	0.103610	0.004787	51.95	  2.30
393	200.1279144	33.4373779	0.301208	0.304401	0.011978	60.76	  4.09
394	210.6682281	17.7563229	0.188764	0.187778	0.004569	62.69	  3.73
395	28.3930473	-1.3024068	0.244082	0.239131	0.007034	93.73	  5.12
396	195.8145447	31.8384609	0.168301	0.164836	0.003904	61.01	  2.62
397	253.6803131	40.0462456	0.151901	0.148191	0.003904	62.81	  2.83
399	124.4659042	30.3525505	0.409449	0.402904	0.012757	119.97	  7.78
400	190.4597626	19.7822037	0.286507	0.276905	0.009602	91.98	  4.51
401	216.8523254	55.7500000	0.132269	0.131920	0.003940	58.81	  2.90
403	248.7884827	15.4976368	0.473713	0.471463	0.010891	143.08	  12.73
404	155.9163208	49.1440048	0.142158	0.142549	0.003753	68.62	  3.81
406	220.1334076	-1.6241876	0.322754	0.331923	0.013517	88.83	  4.54
407	341.8414307	26.6307163	0.402387	0.381309	0.014198	127.99	  7.17
408	178.8250122	23.4049454	0.140362	0.136082	0.003740	82.26	  3.92
409	172.4647064	2.9379725	0.229243	0.238239	0.007017	84.97	  4.99
410	170.3994446	48.0480080	0.111708	0.120617	0.004083	62.89	  3.37
411	140.5318756	3.7663293	0.269654	0.277344	0.009637	96.72	  5.29
413	10.6222982	25.3812428	-1.000000	0.149131	0.003969	49.83	  2.68
415	11.2988482	8.6863766	0.291652	0.296876	0.011246	96.58	  5.08
416	355.1024780	10.5638075	0.179127	0.187042	0.004441	77.01	  3.81
417	171.7467346	23.7389717	0.300256	0.303805	0.011644	92.11	  4.64
418	215.8928528	16.4777985	0.236592	0.234255	0.006799	73.41	  3.72
420	146.8508606	38.1460724	0.451623	0.460260	0.010423	137.70	  10.34
421	139.5892181	61.1748962	0.279453	0.281888	0.010126	83.11	  4.15
422	5.7801118	-0.0635051	0.158706	0.163656	0.004171	49.17	  2.78
423	6.2954216	8.1323709	0.186112	0.188506	0.004557	68.13	  3.55
424	166.5353546	33.5610237	0.488106	0.497297	0.011500	167.24	  15.74
425	157.8352814	14.0928698	0.318715	0.319637	0.012605	89.60	  4.67
427	157.6449432	14.2616072	0.317379	0.327325	0.013158	85.87	  4.46
428	336.7689514	-5.5088515	-1.000000	0.288956	0.010582	111.90	  8.20
430	145.2922974	12.5704956	0.180481	0.177608	0.004164	71.41	  4.27
431	246.7458344	55.4749527	0.129181	0.138117	0.003757	63.46	  2.83
432	178.3302460	7.9324946	0.429701	0.434129	0.011040	119.16	  8.18
433	224.9813080	23.1271076	0.181205	0.179773	0.004305	69.64	  3.46
434	18.1158733	3.5505488	0.400660	0.390769	0.013185	121.83	  6.84
435	146.7302856	15.1906862	0.235839	0.234700	0.006803	76.29	  3.70
438	125.4610367	1.1970884	0.099425	0.087908	0.005448	61.36	  3.63
439	131.5241547	36.9484329	0.285123	0.287720	0.010602	83.19	  5.54
442	168.2901459	23.9496880	0.336770	0.340755	0.013749	85.60	  4.11
444	127.3775482	37.0286407	0.323971	0.337321	0.014276	78.48	  4.52
445	245.8866425	27.3636627	0.429427	0.451258	0.010637	132.63	  10.15
446	176.4658051	-2.3362479	0.121468	0.122037	0.004073	53.49	  3.56
448	131.3656921	3.4608064	0.328934	0.348723	0.013618	90.16	  4.64
449	181.1464081	3.9564207	0.162738	0.170560	0.004066	68.56	  3.66
450	155.8367157	59.8110313	0.198851	0.202538	0.004998	75.27	  3.63
451	125.1118469	7.6139231	0.221226	0.226185	0.006300	79.60	  3.93
452	174.6056824	27.0392265	0.307666	0.320887	0.012734	84.91	  4.47
454	172.4434967	23.8242970	0.136841	0.134509	0.003736	66.78	  3.13
455	184.9050140	-3.3095126	0.299926	0.303949	0.011859	87.78	  4.78
457	203.1021271	50.4071579	0.274834	0.275330	0.009749	51.86	  4.22
458	5.0671377	0.0794503	0.212420	0.219449	0.005839	81.15	  4.37
459	174.0355988	20.3202724	0.313426	0.321401	0.012534	84.94	  4.38
460	221.0660553	35.9536247	0.352812	0.362097	0.014314	97.35	  5.16
461	179.9579620	28.3477383	0.336697	0.338935	0.013492	98.37	  5.03
462	159.2194366	44.8763924	0.123610	0.118441	0.004023	58.14	  2.62
463	127.0244751	44.7667580	0.144988	0.153316	0.003921	56.19	  3.02
464	340.0966492	26.9615135	0.305446	0.312201	0.012182	84.72	  4.42
466	22.2528248	-8.7556047	0.358493	0.357892	0.014189	93.73	  4.63
470	25.0033379	-5.9174390	0.451410	0.452367	0.010656	124.90	  9.41
472	233.8404999	37.3960571	0.154245	0.157687	0.003914	54.21	  3.03
474	180.9727631	1.7834584	0.236903	0.241526	0.007204	80.12	  4.12
476	29.3166370	-0.1217141	0.387848	0.393798	0.013544	101.18	  5.71
477	218.0041199	29.5481377	0.219098	0.222313	0.005977	86.10	  5.05
478	143.4834747	38.8775101	0.245701	0.245772	0.007627	68.67	  3.33
479	114.3372116	35.2949181	0.210395	0.208939	0.005480	76.17	  4.83
480	260.0137939	26.6443787	0.161050	0.165364	0.003953	63.72	  3.97
481	126.5641708	4.2813540	0.449363	0.461127	0.011170	41.53	  13.90
482	123.2725143	29.3374538	0.372739	0.360388	0.014142	97.24	  5.06
487	323.8008423	-1.0488416	0.336824	0.333912	0.013286	124.62	  9.58
488	224.2363434	6.7807965	0.312330	0.331330	0.013308	85.71	  4.70
489	17.0793571	27.9672623	0.245180	0.248681	0.007736	78.06	  4.02
491	346.9162598	1.5155092	0.388170	0.385965	0.013614	107.93	  6.18
495	235.3604431	4.7319956	0.109402	0.116771	0.004241	53.38	  2.57
496	130.1360474	5.7128649	0.273953	0.285267	0.010432	87.14	  4.24
498	190.3872528	32.8460159	0.396190	0.365621	0.014271	98.29	  5.05
500	171.2179108	41.6674614	0.191232	0.196348	0.004792	71.49	  3.33
501	130.6238861	8.3022709	0.215514	0.235899	0.006931	80.63	  4.31
502	353.6004028	17.9898663	0.436057	0.443829	0.011081	139.62	  11.05
504	237.1405334	36.0932350	0.238604	0.249155	0.007460	87.93	  4.79
505	165.7952881	4.3105340	0.325711	0.330819	0.013259	87.08	  4.54
509	119.5944290	26.6890583	0.230022	0.232392	0.006633	78.14	  4.34
511	260.0401917	27.6689110	0.154337	0.161123	0.003861	67.69	  3.66
513	160.7961884	15.0310822	0.430802	0.416603	0.012255	120.84	  8.42
514	7.2252059	7.8350353	0.266292	0.279226	0.010042	78.60	  4.18
516	13.1309319	22.2592335	0.182938	0.182934	0.004428	66.55	  3.27
517	35.9963760	-8.5946255	0.270495	0.266242	0.009014	79.97	  4.82
